ARO Accession	CVTERM ID	Model Sequence ID	Model ID	Model Name	ARO Name	Protein Accession	DNA Accession	AMR Gene Family	Drug Class	Resistance Mechanism	CARD Short Name
ARO:3005611	44073	6892	4517	CTX-M-188	CTX-M-188	WP_068981632.1	NG_051467.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-188
ARO:3005612	44074	6893	4518	CTX-M-189	CTX-M-189	WP_068981633.1	NG_051468.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-189
ARO:3001881	38281	1009	189	CTX-M-19	CTX-M-19	AAK55534.1	AF325134.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-19
ARO:3005613	44075	6894	4519	CTX-M-190	CTX-M-190	WP_069280706.1	NG_051509.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-190
ARO:3005614	44076	6895	4520	CTX-M-191	CTX-M-191	WP_102607451.1	NG_056165.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-191
ARO:3005615	44077	6896	4521	CTX-M-192	CTX-M-192	WP_102607452.1	NG_056166.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-192
ARO:3005616	44078	6897	4522	CTX-M-193	CTX-M-193	WP_077767290.1	NG_052899.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-193
ARO:3005617	44079	6898	4523	CTX-M-194	CTX-M-194	WP_077767291.1	NG_052900.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-194
ARO:3005618	44080	6899	4524	CTX-M-195	CTX-M-195	WP_077767292.1	NG_052901.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-195
ARO:3005619	44081	6900	4525	CTX-M-196	CTX-M-196	WP_077767293.1	NG_052902.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-196
ARO:3005620	44082	6901	4526	CTX-M-197	CTX-M-197	WP_085562400.1	NG_054686.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-197
ARO:3005621	44083	6902	4527	CTX-M-198	CTX-M-198	WP_085562401.1	NG_054687.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-198
ARO:3005622	44084	6903	4528	CTX-M-199	CTX-M-199	WP_087587947.1	NG_054961.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-199
ARO:3001865	38265	8252	1648	CTX-M-2	CTX-M-2	AAZ95872.1	DQ125241.2	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-2
ARO:3001882	38282	1168	568	CTX-M-20	CTX-M-20	CAC95175.1	AJ416344.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-20
ARO:3005623	44085	6904	4529	CTX-M-200	CTX-M-200	WP_094009813.1	NG_055501.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-200
ARO:3005624	44086	6905	4530	CTX-M-201	CTX-M-201	WP_094009814.1	NG_055502.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-201
ARO:3005625	44087	6906	4531	CTX-M-202	CTX-M-202	WP_088245215.1	NG_055272.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-202
ARO:3005626	44088	6907	4532	CTX-M-203	CTX-M-203	WP_088245212.1	NG_055269.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-203
ARO:3005627	44089	6908	4533	CTX-M-204	CTX-M-204	WP_088245225.1	NG_055283.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-204
ARO:3005628	44090	6909	4534	CTX-M-205	CTX-M-205	WP_099156053.1	NG_055667.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-205
ARO:3005629	44091	6910	4535	CTX-M-206	CTX-M-206	WP_102607455.1	NG_056171.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-206
ARO:3005630	44092	6911	4536	CTX-M-207	CTX-M-207	WP_102607456.1	NG_056173.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-207
ARO:3005631	44093	6912	4537	CTX-M-208	CTX-M-208	WP_109545060.1	NG_057474.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-208
ARO:3005632	44094	6913	4538	CTX-M-209	CTX-M-209	WP_109545061.1	NG_057475.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-209
ARO:3001883	38283	1255	1101	CTX-M-21	CTX-M-21	CAD08929.1	AJ416346.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-21
ARO:3005633	44095	6914	4539	CTX-M-210	CTX-M-210	WP_109545062.1	NG_057476.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-210
ARO:3005634	44096	6915	4540	CTX-M-211	CTX-M-211	WP_109545063.1	NG_057477.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-211
ARO:3005635	44097	6916	4541	CTX-M-212	CTX-M-212	WP_109545064.1	NG_057478.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-212
ARO:3005636	44098	6917	4542	CTX-M-213	CTX-M-213	WP_106924209.1	NG_057473.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-213
ARO:3005637	44099	6918	4543	CTX-M-214	CTX-M-214	WP_109545069.1	NG_057483.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-214
ARO:3005638	44100	6919	4544	CTX-M-215	CTX-M-215	WP_128268235.1	NG_063838.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-215
ARO:3005639	44101	6920	4545	CTX-M-216	CTX-M-216	WP_109791209.1	NG_057608.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-216
ARO:3005640	44102	6921	4546	CTX-M-217	CTX-M-217	WP_109791211.1	NG_057610.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-217
ARO:3005641	44103	6922	4547	CTX-M-218	CTX-M-218	WP_109791214.1	NG_057613.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-218
ARO:3005642	44104	6923	4548	CTX-M-219	CTX-M-219	WP_110092882.1	NG_059336.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-219
ARO:3001884	38284	1334	1044	CTX-M-22	CTX-M-22	AAL86924.1	AY080894.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-22
ARO:3005643	44105	6924	4549	CTX-M-220	CTX-M-220	WP_111672902.1	NG_060560.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-220
ARO:3005644	44106	6925	4550	CTX-M-221	CTX-M-221	WP_114699284.1	NG_061413.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-221
ARO:3005645	44107	6926	4551	CTX-M-222	CTX-M-222	WP_116786829.1	NG_061609.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-222
ARO:3005646	44108	6927	4552	CTX-M-223	CTX-M-223	WP_122630862.1	NG_062275.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-223
ARO:3005647	44109	6928	4553	CTX-M-224	CTX-M-224	WP_094166899.1	NG_062241.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-224
ARO:3005648	44110	6929	4554	CTX-M-225	CTX-M-225	WP_136512064.1	NG_064720.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-225
ARO:3005649	44111	6930	4555	CTX-M-226	CTX-M-226	WP_136512065.1	NG_064721.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-226
ARO:3005650	44112	6931	4556	CTX-M-227	CTX-M-227	WP_148044409.1	NG_065865.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-227
ARO:3005651	44113	6932	4557	CTX-M-228	CTX-M-228	WP_148044410.1	NG_065866.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-228
ARO:3005652	44114	6933	4558	CTX-M-229	CTX-M-229	WP_148044411.1	NG_065867.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-229
ARO:3001885	38285	1411	1755	CTX-M-23	CTX-M-23	AAL99990.1	AF488377.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-23
ARO:3005653	44115	6934	4559	CTX-M-230	CTX-M-230	WP_156404650.1	NG_067139.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-230
ARO:3005654	44116	6935	4560	CTX-M-231	CTX-M-231	WP_156404651.1	NG_067140.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-231
ARO:3005655	44117	6936	4561	CTX-M-232	CTX-M-232	WP_156404652.1	NG_067141.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-232
ARO:3005656	44118	6937	4562	CTX-M-233	CTX-M-233	WP_156404653.1	NG_067142.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-233
ARO:3005657	44119	6938	4563	CTX-M-234	CTX-M-234	WP_168247877.1	NG_068168.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-234
ARO:3005658	44120	6939	4564	CTX-M-235	CTX-M-235	WP_168247878.1	NG_068169.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-235
ARO:3005659	44121	6940	4565	CTX-M-236	CTX-M-236	WP_156658722.1	NG_068506.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-236
ARO:3005660	44122	6941	4566	CTX-M-237	CTX-M-237	WP_188331864.1	NG_070730.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-237
ARO:3005661	44123	6942	4567	CTX-M-238	CTX-M-238	WP_188331865.1	NG_070731.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-238
ARO:3005662	44124	6943	4568	CTX-M-239	CTX-M-239	WP_188331866.1	NG_070732.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-239
ARO:3001886	38286	1477	175	CTX-M-24	CTX-M-24	AAN38836.1	AY143430.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-24
ARO:3005663	44125	6944	4569	CTX-M-240	CTX-M-240	WP_182496339.1	NG_070733.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-240
ARO:3005664	44126	6945	4570	CTX-M-241	CTX-M-241	WP_188331867.1	NG_070734.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-241
ARO:3005665	44127	6946	4571	CTX-M-242	CTX-M-242	WP_190259775.1	NG_070784.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-242
ARO:3005666	44128	6947	4572	CTX-M-244	CTX-M-244	WP_204376225.1	NG_073460.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-244
ARO:3001887	38287	8221	367	CTX-M-25	CTX-M-25	AAM70498.1	AF518567.2	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-25
ARO:3001888	38288	1628	1371	CTX-M-26	CTX-M-26	AAN75444.1	AY157676.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-26
ARO:3001889	38289	1704	1825	CTX-M-27	CTX-M-27	AAO61597.1	AY156923.1	CTX-M beta-lactamase	carbapenem;cephalosporin;penam	antibiotic inactivation	CTX-M-27
ARO:3001890	38290	1780	1202	CTX-M-28	CTX-M-28	CAD70280.1	AJ549244.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-28
ARO:3001891	38291	1862	1930	CTX-M-29	CTX-M-29	AAP22736.1	AY267213.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-29
ARO:3001866	38266	1965	1317	CTX-M-3	CTX-M-3	CAA71321.1	Y10278.1	CTX-M beta-lactamase	cephalosporin;cephamycin;penam	antibiotic inactivation	CTX-M-3
ARO:3001892	38292	2043	463	CTX-M-30	CTX-M-30	AAP43508.1	AY292654.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-30
ARO:3001893	38293	786	799	CTX-M-31	CTX-M-31	CAD99181.1	AJ567481.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-31
ARO:3001894	38294	867	1586	CTX-M-32	CTX-M-32	CAD89606.1	AJ557142.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-32
ARO:3001895	38295	4724	1230	CTX-M-33	CTX-M-33	AAO88912.1	AY238472.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-33
ARO:3001896	38296	1028	666	CTX-M-34	CTX-M-34	AAR99493.1	AY515297.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-34
ARO:3001897	38297	1106	321	CTX-M-35	CTX-M-35	BAD83775.1	AB176534.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-35
ARO:3001898	38298	1186	316	CTX-M-36	CTX-M-36	BAD16611.1	AB177384.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-36
ARO:3001899	38299	8243	2017	CTX-M-37	CTX-M-37	AAT70415.1	AY649755.2	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-37
ARO:3001900	38300	1352	192	CTX-M-38	CTX-M-38	AAV70602.1	AY822595.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-38
ARO:3001901	38301	1431	1152	CTX-M-39	CTX-M-39	AAX54694.1	AY954516.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-39
ARO:3001867	38267	1512	987	CTX-M-4	CTX-M-4	CAA74573.1	Y14156.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-4
ARO:3001902	38302	4239	694	CTX-M-40	CTX-M-40	AAV28215.2	AY750914.2	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-40
ARO:3001903	38303	1667	567	CTX-M-41	CTX-M-41	AAY43008.1	DQ023162.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-41
ARO:3001904	38304	1742	92	CTX-M-42	CTX-M-42	AAY84742.1	DQ061159.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-42
ARO:3001905	38305	1820	1936	CTX-M-43	CTX-M-43	AAZ14955.1	DQ102702.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-43
ARO:3001906	38306	1903	1473	CTX-M-44	CTX-M-44	BAA07082.1	D37830.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-44
ARO:3001907	38307	1981	1738	CTX-M-45	CTX-M-45	BAA28282.1	D89862.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-45
ARO:3001908	38308	768	1254	CTX-M-46	CTX-M-46	AAV97956.1	AY847147.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-46
ARO:3001909	38309	825	532	CTX-M-47	CTX-M-47	AAV97952.1	AY847143.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-47
ARO:3001910	38310	908	754	CTX-M-48	CTX-M-48	AAV97953.1	AY847144.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-48
ARO:3001911	38311	1010	708	CTX-M-49	CTX-M-49	AAV97954.1	AY847145.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-49
ARO:3001868	38268	1087	1675	CTX-M-5	CTX-M-5	AAC32890.1	U95364.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-5
ARO:3001912	38312	1169	131	CTX-M-50	CTX-M-50	AAV97955.1	AY847146.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-50
ARO:3001913	38313	1256	1901	CTX-M-51	CTX-M-51	ABA62022.1	DQ211987.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-51
ARO:3001914	38314	1335	1331	CTX-M-52	CTX-M-52	ABB17185.1	DQ223685.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-52
ARO:3001915	38315	8257	1632	CTX-M-53	CTX-M-53	ABB72225.1	DQ268764.2	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-53
ARO:3001916	38316	8155	1021	CTX-M-54	CTX-M-54	ABC18328.3	DQ303459.3	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-54
ARO:3001917	38317	1552	762	CTX-M-55	CTX-M-55	ABI34705.1	DQ885477.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-55
ARO:3001918	38318	1629	197	CTX-M-56	CTX-M-56	ABN48311.1	EF374097.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-56
ARO:3001919	38319	1705	195	CTX-M-58	CTX-M-58	ABM97538.1	EF210159.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-58
ARO:3001920	38320	1781	1837	CTX-M-59	CTX-M-59	ABD73290.1	DQ408762.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-59
ARO:3001869	38269	1863	1229	CTX-M-6	CTX-M-6	CAA06311.1	AJ005044.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-6
ARO:3001921	38321	1966	1377	CTX-M-60	CTX-M-60	CAL80726.1	AM411407.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-60
ARO:3001922	38322	2044	976	CTX-M-61	CTX-M-61	ABN09669.1	EF219142.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-61
ARO:3001923	38323	8210	2032	CTX-M-62	CTX-M-62	ABP04245.1	EF219134.3	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-62
ARO:3001924	38324	868	1563	CTX-M-63	CTX-M-63	BAD90119.1	AB205197.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-63
ARO:3001925	38325	8154	1127	CTX-M-64	CTX-M-64	BAF63422.1	AB284167.2	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-64
ARO:3001926	38326	1029	668	CTX-M-65	CTX-M-65	ABN69105.1	EF418608.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-65
ARO:3001927	38327	1107	1729	CTX-M-66	CTX-M-66	ABQ45409.1	EF576988.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-66
ARO:3001928	38328	1187	1272	CTX-M-67	CTX-M-67	ABS90365.1	EF581888.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-67
ARO:3001929	38329	1274	819	CTX-M-68	CTX-M-68	ABV81082.1	EU177100.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-68
ARO:3001930	38330	1353	503	CTX-M-69	CTX-M-69	ABY91281.1	EU402393.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-69
ARO:3001870	38270	1432	1082	CTX-M-7	CTX-M-7	CAA06312.1	AJ005045.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-7
ARO:3001932	38332	1513	1631	CTX-M-71	CTX-M-71	ACV92002.1	FJ815436.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-71
ARO:3001933	38333	1591	1855	CTX-M-72	CTX-M-72	AAV97957.1	AY847148.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-72
ARO:3001934	38334	6948	4573	CTX-M-73	CTX-M-73	WP_063860072.1	NG_049025.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-73
ARO:3001935	38335	1668	1400	CTX-M-74	CTX-M-74	ACS32293.1	GQ149243.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-74
ARO:3001936	38336	1743	1848	CTX-M-75	CTX-M-75	ACS32294.1	GQ149244.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-75
ARO:3001937	38337	1821	466	CTX-M-76	CTX-M-76	CAQ42486.1	AM982520.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-76
ARO:3001938	38338	1904	949	CTX-M-77	CTX-M-77	CAQ42480.1	AM982521.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-77
ARO:3001939	38339	8196	1459	CTX-M-78	CTX-M-78	CAQ42481.2	AM982522.2	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-78
ARO:3001940	38340	769	1656	CTX-M-79	CTX-M-79	ABO09821.1	EF426798.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-79
ARO:3001871	38271	826	729	CTX-M-8	CTX-M-8	AAF04388.1	AF189721.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-8
ARO:3001941	38341	8241	1297	CTX-M-80	CTX-M-80	ABW86620.2	EU202673.2	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-80
ARO:3001942	38342	8133	713	CTX-M-81	CTX-M-81	ABV57756.3	EU136031.3	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-81
ARO:3001943	38343	1088	512	CTX-M-82	CTX-M-82	ABB59946.1	DQ256091.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-82
ARO:3001944	38344	1170	1998	CTX-M-83	CTX-M-83	ACI29345.1	FJ214366.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-83
ARO:3001945	38345	1257	1604	CTX-M-84	CTX-M-84	ACI29346.1	FJ214367.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-84
ARO:3002495	38895	1336	1304	CTX-M-85	CTX-M-85	ACI29347.1	FJ214368.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-85
ARO:3001946	38346	1413	1017	CTX-M-86	CTX-M-86	ACI29348.1	FJ214369.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-86
ARO:3001947	38347	1479	800	CTX-M-87	CTX-M-87	ACB41777.1	EU545409.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-87
ARO:3001948	38348	5891	225	CTX-M-88	CTX-M-88	WP_063860086.1	NZ_SQNR01000043.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-88
ARO:3001949	38349	1630	2005	CTX-M-89	CTX-M-89	ACR56321.1	FJ971899.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-89
ARO:3001872	38272	1706	510	CTX-M-9	CTX-M-9	AAF05311.2	AF174129.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-9
ARO:3001950	38350	1782	1688	CTX-M-90	CTX-M-90	ACQ99521.1	FJ907381.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-90
ARO:3001951	38351	1864	1846	CTX-M-91	CTX-M-91	ACX34099.1	GQ870432.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-91
ARO:3001952	38352	1967	1391	CTX-M-92	CTX-M-92	ACY74743.1	GU127598.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-92
ARO:3001953	38353	2045	905	CTX-M-93	CTX-M-93	ADN26580.1	HQ166709.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-93
ARO:3001954	38354	788	459	CTX-M-94	CTX-M-94	ADK11041.1	HM167760.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-94
ARO:3001955	38355	869	1627	CTX-M-95	CTX-M-95	CBL80615.1	FN813245.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-95
ARO:3001956	38356	950	1250	CTX-M-96	CTX-M-96	CAG28417.1	AJ704396.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-96
ARO:3005667	44129	6949	4574	CTX-M-97	CTX-M-97	WP_063860093.1	NG_049051.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-97
ARO:3001957	38357	1030	702	CTX-M-98	CTX-M-98	ADO17948.1	HM755448.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-98
ARO:3001958	38358	1108	884	CTX-M-99	CTX-M-99	ADL27532.1	HM803271.1	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation	CTX-M-99
ARO:3003499	40101	3259	2155	Cutibacterium acnes 16S rRNA mutation conferring resistance to tetracycline	Cutibacterium acnes 16S rRNA mutation conferring resistance to tetracycline		NR_040847.1	16S rRNA with mutation conferring resistance to tetracycline derivatives	aminoglycoside antibiotic;glycopeptide antibiotic;glycylcycline;nucleoside antibiotic;peptide antibiotic;tetracycline antibiotic	antibiotic target alteration	Cacn_16S_TET
ARO:3003974	40779	4442	2462	Cutibacterium acnes gyrA conferring resistance to fluoroquinolones	Cutibacterium acnes gyrA conferring resistance to fluoroquinolones	AER05434.1	CP003084.1	fluoroquinolone resistant gyrA	fluoroquinolone antibiotic;nybomycin-like antibiotic	antibiotic target alteration	Cacn_gyrA_FLO
ARO:3006924	45386	6950	4575	CVI-1	CVI-1	WP_164461288.1	NG_067986.1	CVI beta-lactamase	carbapenem	antibiotic inactivation	CVI-1
ARO:3003970	40743	3769	2436	D-Ala-D-Ala ligase	D-Ala-D-Ala ligase	AAN62561.1	AY168442.1	Van ligase	glycopeptide antibiotic	antibiotic target alteration	Ddl
ARO:3004780	42895	5778	3580	DES-1	DES-1	AAM45855.1	AF426161.1	DES beta-lactamase	penam	antibiotic inactivation	DES-1
ARO:3005354	43714	8135	4085	dfr22	dfr22	CAF31623.1	AJ628423.2	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement	dfr22
ARO:3002854	39288	5109	1992	dfrA1	dfrA1	AAP74961.2	KJ541681.1	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement	dfrA1
ARO:3003011	39445	8272	1497	dfrA10	dfrA10	AHG97174.1	KF976462.2	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement	dfrA10
ARO:3002858	39292	5110	1139	dfrA12	dfrA12	ADG84870.1	GU585907.1	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement	dfrA12
ARO:3003012	39446	8268	114	dfrA13	dfrA13	CAA90683.1	Z50802.3	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement	dfrA13
ARO:3002859	39293	6119	1592	dfrA14	dfrA14	AHK10285.1	KF921535.1	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement	dfrA14
ARO:3003013	39447	2102	2051	dfrA15	dfrA15	AHB39758.1	KF534911.1	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement	dfrA15
ARO:3004640	42648	5459	3339	dfrA15b	dfrA15b	CAI29521.1	AJ867237.1	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement	dfrA15b
